alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,2.776171049333489,give_me_some_credit,1.72307333984375,43,2026,3.0,ha_uniform,0.8548858586699887,0.3772779037538956,0.41455044612216885
0.5,2.8089862613353653,give_me_some_credit,1.72307333984375,44,2026,3.0,ha_uniform,0.854823002326297,0.3773267996055791,0.4167237834132968
0.5,2.841428955278615,give_me_some_credit,1.72307333984375,45,2026,3.0,ha_uniform,0.8547677176945117,0.3773705996773954,0.4170096021947874
0.5,2.8736877740309463,give_me_some_credit,1.72307333984375,46,2026,3.0,ha_uniform,0.8547904328302303,0.3773209500968711,0.417462482946794
0.5,2.905557733840912,give_me_some_credit,1.72307333984375,47,2026,3.0,ha_uniform,0.8547527969681084,0.3775296926902011,0.41512027491408937
0.5,2.9373361102540296,give_me_some_credit,1.72307333984375,48,2026,3.0,ha_uniform,0.8549363553074805,0.3774481658071545,0.41620879120879123
0.5,2.9687394971602843,give_me_some_credit,1.72307333984375,49,2026,3.0,ha_uniform,0.8551121749118898,0.37766506318385695,0.4172366621067031
0.5,2.9999915536717725,give_me_some_credit,1.72307333984375,50,2026,3.0,ha_uniform,0.8553087053753363,0.37784327275171153,0.41638225255972694
0.5,1.2202616369966302,give_me_some_credit,2.0418639038085935,1,31415,3.0,ha_uniform,0.4581196922856282,0.06666969315442492,0.0
0.5,1.280575369676885,give_me_some_credit,2.0418639038085935,2,31415,3.0,ha_uniform,0.4980551278528094,0.07139995825377585,0.0
0.5,1.3323803965792935,give_me_some_credit,2.0418639038085935,3,31415,3.0,ha_uniform,0.5477841273757916,0.08106372754763058,0.0
0.5,1.380421388552898,give_me_some_credit,2.0418639038085935,4,31415,3.0,ha_uniform,0.6012148032312503,0.09499899013117004,0.0
0.5,1.4249951540327168,give_me_some_credit,2.0418639038085935,5,31415,3.0,ha_uniform,0.6585696301307813,0.1142600776416074,0.0
0.5,1.468709536991406,give_me_some_credit,2.0418639038085935,6,31415,3.0,ha_uniform,0.7126541455790778,0.14013371839092903,0.0
0.5,1.5104537090010186,give_me_some_credit,2.0418639038085935,7,31415,3.0,ha_uniform,0.7496174615256821,0.16720892344791977,0.0
0.5,1.5521978810106312,give_me_some_credit,2.0418639038085935,8,31415,3.0,ha_uniform,0.7723675050630255,0.19208657480738012,0.0
0.5,1.5921507568713607,give_me_some_credit,2.0418639038085935,9,31415,3.0,ha_uniform,0.7878027738298474,0.2175400997630322,0.0
0.5,1.631854962887363,give_me_some_credit,2.0418639038085935,10,31415,3.0,ha_uniform,0.796878305664665,0.2396578368912455,0.0
0.5,1.6715591689033655,give_me_some_credit,2.0418639038085935,11,31415,3.0,ha_uniform,0.8034376351494901,0.2582948377758444,0.0
0.5,1.7099199973411268,give_me_some_credit,2.0418639038085935,12,31415,3.0,ha_uniform,0.8084852946219913,0.27174704400943556,0.0
0.5,1.7480924725865874,give_me_some_credit,2.0418639038085935,13,31415,3.0,ha_uniform,0.8121999987528945,0.2857178792146458,0.0
0.5,1.7862649478320483,give_me_some_credit,2.0418639038085935,14,31415,3.0,ha_uniform,0.8148652413438631,0.2950565767532662,0.0
0.5,1.8239621059453661,give_me_some_credit,2.0418639038085935,15,31415,3.0,ha_uniform,0.8168956849704636,0.3002026301314169,0.0
0.5,1.8609344794488298,give_me_some_credit,2.0418639038085935,16,31415,3.0,ha_uniform,0.8185215987536072,0.3060303846945466,0.0
0.5,1.8979068529522936,give_me_some_credit,2.0418639038085935,17,31415,3.0,ha_uniform,0.8201815852403284,0.31003510649149824,0.0
0.5,1.9348792264557573,give_me_some_credit,2.0418639038085935,18,31415,3.0,ha_uniform,0.8212663443195904,0.3143813143229307,0.0
0.5,1.9712557085721631,give_me_some_credit,2.0418639038085935,19,31415,3.0,ha_uniform,0.8224587775961062,0.31546231689752424,0.0
