alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.1,2.935603229901087,default_credit_card_clients,4.486927316448299,49,31415,3.0,full_ha_dp,0.6508138031657361,0.4216407349831801,0.0
0.1,2.999834784606401,default_credit_card_clients,4.44183142501245,50,31415,3.0,full_ha_dp,0.6531827145043674,0.4243931188011391,0.0
0.1,0.6467005424646253,default_credit_card_clients,5.292017590332032,1,27182,3.0,dp_uniform,0.45569400235178187,0.19178150399127183,0.0
0.1,0.7334742947113435,default_credit_card_clients,5.292017590332032,2,27182,3.0,dp_uniform,0.4480068800198299,0.1883500755316916,0.0
0.1,0.8162490958606783,default_credit_card_clients,5.292017590332032,3,27182,3.0,dp_uniform,0.43748532655407535,0.1852249291635787,0.0
0.1,0.8854997048050945,default_credit_card_clients,5.292017590332032,4,27182,3.0,dp_uniform,0.426288668623462,0.18234969900146386,0.0
0.1,0.9547503137495108,default_credit_card_clients,5.292017590332032,5,27182,3.0,dp_uniform,0.41808866842193826,0.1807624138964206,0.0
0.1,1.0240009226939268,default_credit_card_clients,5.292017590332032,6,27182,3.0,dp_uniform,0.41584973988325735,0.1803298560497323,0.0
0.1,1.093251531638343,default_credit_card_clients,5.292017590332032,7,27182,3.0,dp_uniform,0.41673946711082493,0.1807759845610673,0.0
0.1,1.1625021405827594,default_credit_card_clients,5.292017590332032,8,27182,3.0,dp_uniform,0.42241034461563887,0.18286971035993774,0.0
0.1,1.2315452173631827,default_credit_card_clients,5.292017590332032,9,27182,3.0,dp_uniform,0.42718897584637444,0.18462131055374595,0.0
0.1,1.2944255784088488,default_credit_card_clients,5.292017590332032,10,27182,3.0,dp_uniform,0.43351329401605543,0.18695773445697436,0.0
0.1,1.3573059394545148,default_credit_card_clients,5.292017590332032,11,27182,3.0,dp_uniform,0.43813020246080614,0.18882404978506687,0.0
0.1,1.4195597858055033,default_credit_card_clients,5.292017590332032,12,27182,3.0,dp_uniform,0.4418876122361173,0.1902111365561085,0.0
0.1,1.476713300771899,default_credit_card_clients,5.292017590332032,13,27182,3.0,dp_uniform,0.44701840616904415,0.19218319500583253,0.0
0.1,1.5338668157382949,default_credit_card_clients,5.292017590332032,14,27182,3.0,dp_uniform,0.45571616996107567,0.1958307612699684,0.0
0.1,1.5910203307046906,default_credit_card_clients,5.292017590332032,15,27182,3.0,dp_uniform,0.46199262624705395,0.1991599280656356,0.0
0.1,1.643226225687974,default_credit_card_clients,5.292017590332032,16,27182,3.0,dp_uniform,0.4713221669039608,0.20363645050210236,0.0
0.1,1.6943400797050945,default_credit_card_clients,5.292017590332032,17,27182,3.0,dp_uniform,0.47618997238117405,0.20630415578554195,0.0
0.1,1.7451329928210133,default_credit_card_clients,5.292017590332032,18,27182,3.0,dp_uniform,0.48512251130799977,0.21090094024696007,0.0
0.1,1.7947455610895575,default_credit_card_clients,5.292017590332032,19,27182,3.0,dp_uniform,0.48507817608941206,0.21117519546878474,0.0
0.1,1.8432506760431078,default_credit_card_clients,5.292017590332032,20,27182,3.0,dp_uniform,0.4930121649794093,0.21586515989770105,0.0
0.1,1.890725910627809,default_credit_card_clients,5.292017590332032,21,27182,3.0,dp_uniform,0.5047116245935518,0.2231298129622046,0.0
0.1,1.9372541030153791,default_credit_card_clients,5.292017590332032,22,27182,3.0,dp_uniform,0.5143001232317552,0.23017118160292022,0.0
0.1,1.9828326770262512,default_credit_card_clients,5.292017590332032,23,27182,3.0,dp_uniform,0.5196445323087868,0.2351326338510097,0.0
0.1,2.027589036049393,default_credit_card_clients,5.292017590332032,24,27182,3.0,dp_uniform,0.5201040063923325,0.23636741607076972,0.0
0.1,2.071558322729443,default_credit_card_clients,5.292017590332032,25,27182,3.0,dp_uniform,0.5247350214975429,0.23995364371096572,0.0
0.1,2.1147749924039205,default_credit_card_clients,5.292017590332032,26,27182,3.0,dp_uniform,0.5277699687335947,0.24382463809163954,0.0
0.1,2.1572643055428626,default_credit_card_clients,5.292017590332032,27,27182,3.0,dp_uniform,0.5299358449234663,0.2462813999811499,0.0
0.1,2.199120981423631,default_credit_card_clients,5.292017590332032,28,27182,3.0,dp_uniform,0.5352349111633057,0.25101343936513,0.0
0.1,2.240354843601321,default_credit_card_clients,5.292017590332032,29,27182,3.0,dp_uniform,0.5426409079046672,0.2595040494295821,0.0
0.1,2.2809293456019093,default_credit_card_clients,5.292017590332032,30,27182,3.0,dp_uniform,0.5467172289682287,0.26644151477517164,0.0
0.1,2.3209443846746014,default_credit_card_clients,5.292017590332032,31,27182,3.0,dp_uniform,0.5538677943934085,0.2767748952455032,0.0
0.1,2.360420520674575,default_credit_card_clients,5.292017590332032,32,27182,3.0,dp_uniform,0.5598787431771626,0.284220536040718,0.0
0.1,2.3993791870395538,default_credit_card_clients,5.292017590332032,33,27182,3.0,dp_uniform,0.5665698345187966,0.2958396980312316,0.0
0.1,2.4378427540742345,default_credit_card_clients,5.292017590332032,34,27182,3.0,dp_uniform,0.569369502810752,0.2978914236456146,0.0
0.1,2.4758345973785425,default_credit_card_clients,5.292017590332032,35,27182,3.0,dp_uniform,0.5738770846369399,0.30459111384861953,0.0
0.1,2.5133791719957648,default_credit_card_clients,5.292017590332032,36,27182,3.0,dp_uniform,0.5804729560204708,0.3080592005499516,0.0
0.1,2.5505020927496727,default_credit_card_clients,5.292017590332032,37,27182,3.0,dp_uniform,0.5861831306508511,0.3164797352546451,0.0
