alpha,composed_epsilon,dataset,mean_noise_multiplier,round,seed,target_epsilon,v5_variant,validation_auc,validation_auprc,validation_f1_fixed_0_5
0.5,1.7201244185086169,german_credit,7.869038476562499,17,123,3.0,ha_uniform,0.40252976190476186,0.2941019908098772,0.0
0.5,1.7716678393695688,german_credit,7.869038476562499,18,123,3.0,ha_uniform,0.4040178571428571,0.29479183418547916,0.0
0.5,1.8186824659226537,german_credit,7.869038476562499,19,123,3.0,ha_uniform,0.40327380952380953,0.2959266596220604,0.0
0.5,1.8656970924757381,german_credit,7.869038476562499,20,123,3.0,ha_uniform,0.40625,0.2997209976511701,0.0
0.5,1.9123301847324878,german_credit,7.869038476562499,21,123,3.0,ha_uniform,0.40699404761904756,0.29815264163332655,0.0
0.5,1.9580115784385852,german_credit,7.869038476562499,22,123,3.0,ha_uniform,0.4084821428571428,0.29772978531314365,0.0
0.5,2.0028044285648123,german_credit,7.869038476562499,23,123,3.0,ha_uniform,0.40922619047619047,0.29784989980652365,0.0
0.5,2.0467768700875677,german_credit,7.869038476562499,24,123,3.0,ha_uniform,0.40699404761904756,0.29830751563530744,0.0
0.5,2.089916345478384,german_credit,7.869038476562499,25,123,3.0,ha_uniform,0.40922619047619047,0.29892626908941466,0.0
0.5,2.1323418155166336,german_credit,7.869038476562499,26,123,3.0,ha_uniform,0.41369047619047616,0.30474143185418007,0.0
0.5,2.1740693204642505,german_credit,7.869038476562499,27,123,3.0,ha_uniform,0.41369047619047616,0.30473424637424584,0.0
0.5,2.2151390277143266,german_credit,7.869038476562499,28,123,3.0,ha_uniform,0.41666666666666663,0.30337190992281826,0.0
0.5,2.2555589993111465,german_credit,7.869038476562499,29,123,3.0,ha_uniform,0.41592261904761907,0.3018171142367112,0.0
0.5,2.2954176414547622,german_credit,7.869038476562499,30,123,3.0,ha_uniform,0.4174107142857143,0.301441170313607,0.0
0.5,2.3347206470533686,german_credit,7.869038476562499,31,123,3.0,ha_uniform,0.42187500000000006,0.30448682128052423,0.0
0.5,2.373433816324825,german_credit,7.869038476562499,32,123,3.0,ha_uniform,0.41964285714285715,0.3038147603912081,0.0
0.5,2.411645390216099,german_credit,7.869038476562499,33,123,3.0,ha_uniform,0.42261904761904756,0.307722123461122,0.0
0.5,2.449372204453521,german_credit,7.869038476562499,34,123,3.0,ha_uniform,0.42410714285714285,0.3093470550429501,0.0
0.5,2.486631889119664,german_credit,7.869038476562499,35,123,3.0,ha_uniform,0.4255952380952381,0.30840029577546946,0.0
0.5,2.5234429220989796,german_credit,7.869038476562499,36,123,3.0,ha_uniform,0.4308035714285714,0.3107709819614146,0.0
0.5,2.559824686847846,german_credit,7.869038476562499,37,123,3.0,ha_uniform,0.42931547619047616,0.3102209781857075,0.0
0.5,2.595797534901574,german_credit,7.869038476562499,38,123,3.0,ha_uniform,0.43005952380952384,0.31076092975308656,0.0
0.5,2.6313828535767882,german_credit,7.869038476562499,39,123,3.0,ha_uniform,0.4322916666666667,0.3118648461258816,0.0
0.5,2.6665764166167416,german_credit,7.869038476562499,40,123,3.0,ha_uniform,0.4337797619047619,0.3148609400702514,0.0
0.5,2.701350131795396,german_credit,7.869038476562499,41,123,3.0,ha_uniform,0.4382440476190476,0.31786507568134814,0.0
0.5,2.735783084959112,german_credit,7.869038476562499,42,123,3.0,ha_uniform,0.43675595238095233,0.3169956291597277,0.0
0.5,2.7699002355306015,german_credit,7.869038476562499,43,123,3.0,ha_uniform,0.4419642857142857,0.32025127369748857,0.0
0.5,2.8037279125916106,german_credit,7.869038476562499,44,123,3.0,ha_uniform,0.4404761904761905,0.3208976810295542,0.0
0.5,2.8371387004430146,german_credit,7.869038476562499,45,123,3.0,ha_uniform,0.44047619047619047,0.32124803763870236,0.0
0.5,2.8702604682502733,german_credit,7.869038476562499,46,123,3.0,ha_uniform,0.4412202380952381,0.32147381709603917,0.0
0.5,2.903150529286365,german_credit,7.869038476562499,47,123,3.0,ha_uniform,0.44345238095238093,0.32229632361900484,0.0
