result_row,dataset,method,alpha,seed,target_epsilon,prediction_path,selection_data,variant,threshold,auc,auprc,f1,precision,recall,balanced_accuracy,brier,ece_10
76,default_credit_card_clients,scheduler,0.1,42,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed42.csv,validation_only,platt_validation_f1,0.289917049326261,0.6479749223964699,0.4289149829857773,0.4343257443082312,0.5182863113897597,0.373775433308214,0.6375618018242333,0.16249251459293787,0.07258465433834338
77,default_credit_card_clients,full_ha_dp,0.1,42,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed42.csv,validation_only,raw_fixed_0p5,0.5,0.7056235930857749,0.4819361533168109,0.48556430446194226,0.5787278415015641,0.41823662396382816,0.6658912629769922,0.17078645266000272,0.13024763093943198
77,default_credit_card_clients,full_ha_dp,0.1,42,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed42.csv,validation_only,raw_validation_f1,0.1936257933039367,0.7056235930857749,0.4819361533168109,0.49920886075949367,0.5253955037468776,0.47550866616428034,0.6767656748326216,0.17078645266000272,0.13024763093943198
77,default_credit_card_clients,full_ha_dp,0.1,42,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed42.csv,validation_only,platt_fixed_0p5,0.5,0.7056235930857749,0.4819361533168109,0.3707684040838259,0.6460674157303371,0.25998492840994725,0.6097699091011859,0.1465623562248989,0.024821943673295044
77,default_credit_card_clients,full_ha_dp,0.1,42,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed42.csv,validation_only,platt_validation_f1,0.2337079917079745,0.7056235930857749,0.4819361533168109,0.49920886075949367,0.5253955037468776,0.47550866616428034,0.6767656748326216,0.1465623562248989,0.024821943673295044
78,default_credit_card_clients,dp_uniform,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed123.csv,validation_only,raw_fixed_0p5,0.5,0.5817553935441152,0.31593238278305014,0.0,0.0,0.0,0.5,0.17278867334159995,0.05456366104729163
78,default_credit_card_clients,dp_uniform,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed123.csv,validation_only,raw_validation_f1,0.1239731458102776,0.5817553935441152,0.31593238278305014,0.36310867462109,0.23097435897435897,0.8485305199698568,0.5231310849367795,0.17278867334159995,0.05456366104729163
78,default_credit_card_clients,dp_uniform,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed123.csv,validation_only,platt_fixed_0p5,0.5,0.5817553935441152,0.31593238278305014,0.0,0.0,0.0,0.5,0.1698326487628049,0.038139463651798544
78,default_credit_card_clients,dp_uniform,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed123.csv,validation_only,platt_validation_f1,0.15744346645006954,0.5817553935441152,0.31593238278305014,0.36310867462109,0.23097435897435897,0.8485305199698568,0.5231310849367795,0.1698326487628049,0.038139463651798544
79,default_credit_card_clients,scheduler,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed123.csv,validation_only,raw_fixed_0p5,0.5,0.6125154832124966,0.3666522483068855,0.0,0.0,0.0,0.5,0.16824366127969456,0.015708025049185285
79,default_credit_card_clients,scheduler,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed123.csv,validation_only,raw_validation_f1,0.2392362734522622,0.6125154832124966,0.3666522483068855,0.37148846960167714,0.41871455576559546,0.333835719668425,0.6011143075123636,0.16824366127969456,0.015708025049185285
79,default_credit_card_clients,scheduler,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed123.csv,validation_only,platt_fixed_0p5,0.5,0.6125154832124966,0.3666522483068855,0.011931394481730051,0.5714285714285714,0.006028636021100226,0.5023723321342394,0.16587298546618057,0.058842128017450604
79,default_credit_card_clients,scheduler,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed123.csv,validation_only,platt_validation_f1,0.2949891504084678,0.6125154832124966,0.3666522483068855,0.37148846960167714,0.41871455576559546,0.333835719668425,0.6011143075123636,0.16587298546618057,0.058842128017450604
80,default_credit_card_clients,full_ha_dp,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed123.csv,validation_only,raw_fixed_0p5,0.5,0.6170592144486009,0.37060018862267885,0.0,0.0,0.0,0.5,0.1677147524467418,0.009381211428496405
80,default_credit_card_clients,full_ha_dp,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed123.csv,validation_only,raw_validation_f1,0.2465170262929363,0.6170592144486009,0.37060018862267885,0.38030560271646857,0.43537414965986393,0.33760361718161264,0.6066361762347181,0.1677147524467418,0.009381211428496405
80,default_credit_card_clients,full_ha_dp,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed123.csv,validation_only,platt_fixed_0p5,0.5,0.6170592144486009,0.37060018862267885,0.0206794682422452,0.5185185185185185,0.010550113036925395,0.5038840871197895,0.16504194317049586,0.058426907752636405
80,default_credit_card_clients,full_ha_dp,0.1,123,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed123.csv,validation_only,platt_validation_f1,0.2967842328283166,0.6170592144486009,0.37060018862267885,0.38030560271646857,0.43537414965986393,0.33760361718161264,0.6066361762347181,0.16504194317049586,0.058426907752636405
81,default_credit_card_clients,dp_uniform,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed2026.csv,validation_only,raw_fixed_0p5,0.5,0.6673063411143011,0.4342009395628658,0.0,0.0,0.0,0.5,0.21902878719226426,0.21832385237472413
81,default_credit_card_clients,dp_uniform,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed2026.csv,validation_only,raw_validation_f1,0.00446674511098,0.6673063411143011,0.4342009395628658,0.44123711340206184,0.4872495446265938,0.4031650339110776,0.6413428422283828,0.21902878719226426,0.21832385237472413
81,default_credit_card_clients,dp_uniform,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed2026.csv,validation_only,platt_fixed_0p5,0.5,0.6673064217455339,0.43420092743543093,0.0,0.0,0.0,0.5,0.1614495261838317,0.06746176905794923
81,default_credit_card_clients,dp_uniform,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed2026.csv,validation_only,platt_validation_f1,0.29745691473288327,0.6673064217455339,0.43420092743543093,0.44123711340206184,0.4872495446265938,0.4031650339110776,0.6413428422283828,0.1614495261838317,0.06746176905794923
82,default_credit_card_clients,scheduler,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed2026.csv,validation_only,raw_fixed_0p5,0.5,0.6754392910514974,0.4429810030990604,0.0,0.0,0.0,0.5,0.21913736496648425,0.21851404770774313
82,default_credit_card_clients,scheduler,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed2026.csv,validation_only,raw_validation_f1,0.0038397320991366,0.6754392910514974,0.4429810030990604,0.44216344255823137,0.46434494195688225,0.42200452147701584,0.6418817813890536,0.21913736496648425,0.21851404770774313
82,default_credit_card_clients,scheduler,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed2026.csv,validation_only,platt_fixed_0p5,0.5,0.6754380009517711,0.442980797238813,0.0,0.0,0.0,0.5,0.1597085766526288,0.0653450466655315
82,default_credit_card_clients,scheduler,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed2026.csv,validation_only,platt_validation_f1,0.29760950147586535,0.6754380009517711,0.442980797238813,0.44216344255823137,0.46434494195688225,0.42200452147701584,0.6418817813890536,0.1597085766526288,0.0653450466655315
83,default_credit_card_clients,full_ha_dp,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed2026.csv,validation_only,raw_fixed_0p5,0.5,0.6807711119579182,0.4518898468933668,0.0,0.0,0.0,0.5,0.21127998973755302,0.20714292238727863
83,default_credit_card_clients,full_ha_dp,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed2026.csv,validation_only,raw_validation_f1,0.0201188152692586,0.6807711119579182,0.4518898468933668,0.45921917278701196,0.4714285714285714,0.44762622456669177,0.6525526800128558,0.21127998973755302,0.20714292238727863
83,default_credit_card_clients,full_ha_dp,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed2026.csv,validation_only,platt_fixed_0p5,0.5,0.6807711119579182,0.4518898468933668,0.0030075187969924814,0.6666666666666666,0.0015071590052750565,0.5006465818565857,0.15851613230205427,0.0676935389889639
83,default_credit_card_clients,full_ha_dp,0.1,2026,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed2026.csv,validation_only,platt_validation_f1,0.29713044130134697,0.6807711119579182,0.4518898468933668,0.45921917278701196,0.4714285714285714,0.44762622456669177,0.6525526800128558,0.15851613230205427,0.0676935389889639
84,default_credit_card_clients,dp_uniform,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed31415.csv,validation_only,raw_fixed_0p5,0.5,0.6313888358962508,0.39700104627278865,0.0,0.0,0.0,0.5,0.22050314451610237,0.22022741523911565
84,default_credit_card_clients,dp_uniform,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed31415.csv,validation_only,raw_validation_f1,0.0012454078507123,0.6313888358962508,0.39700104627278865,0.39645776566757496,0.3617153511497825,0.4385832705350414,0.6094050527723356,0.22050314451610237,0.22022741523911565
84,default_credit_card_clients,dp_uniform,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed31415.csv,validation_only,platt_fixed_0p5,0.5,0.6313985116441982,0.39700084077983755,0.0,0.0,0.0,0.5,0.16669021930751315,0.04067140456071887
84,default_credit_card_clients,dp_uniform,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed31415.csv,validation_only,platt_validation_f1,0.25901840073570537,0.6313985116441982,0.39700084077983755,0.39645776566757496,0.3617153511497825,0.4385832705350414,0.6094050527723356,0.16669021930751315,0.04067140456071887
85,default_credit_card_clients,scheduler,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed31415.csv,validation_only,raw_fixed_0p5,0.5,0.6520279319491746,0.4281262619173791,0.0,0.0,0.0,0.5,0.22050711949924098,0.22027609104574572
85,default_credit_card_clients,scheduler,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed31415.csv,validation_only,raw_validation_f1,0.0015681726037779,0.6520279319491746,0.4281262619173791,0.42005185825410546,0.49240121580547114,0.36623963828183875,0.6295139984689742,0.22050711949924098,0.22027609104574572
85,default_credit_card_clients,scheduler,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed31415.csv,validation_only,platt_fixed_0p5,0.5,0.6520304315173944,0.42812606905567935,0.0,0.0,0.0,0.5,0.16382856283617145,0.06293950049819133
85,default_credit_card_clients,scheduler,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed31415.csv,validation_only,platt_validation_f1,0.2861373958750859,0.6520304315173944,0.42812606905567935,0.42005185825410546,0.49240121580547114,0.36623963828183875,0.6295139984689742,0.16382856283617145,0.06293950049819133
86,default_credit_card_clients,full_ha_dp,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed31415.csv,validation_only,raw_fixed_0p5,0.5,0.6320308217725614,0.39512275952557213,0.0,0.0,0.0,0.5,0.2199325416760466,0.21927195415616066
86,default_credit_card_clients,full_ha_dp,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed31415.csv,validation_only,raw_validation_f1,0.0024711344418554,0.6320308217725614,0.39512275952557213,0.40105367138623643,0.356140350877193,0.4589299171062547,0.61166055025011,0.2199325416760466,0.21927195415616066
86,default_credit_card_clients,full_ha_dp,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed31415.csv,validation_only,platt_fixed_0p5,0.5,0.632030418616397,0.3951225792360696,0.0,0.0,0.0,0.5,0.16671614738221543,0.0392107932903003
86,default_credit_card_clients,full_ha_dp,0.1,31415,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed31415.csv,validation_only,platt_validation_f1,0.25667459438434215,0.632030418616397,0.3951225792360696,0.40105367138623643,0.356140350877193,0.4589299171062547,0.61166055025011,0.16671614738221543,0.0392107932903003
87,default_credit_card_clients,dp_uniform,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed27182.csv,validation_only,raw_fixed_0p5,0.5,0.5504392708936892,0.2453592866087159,0.0,0.0,0.0,0.5,0.22067074542659615,0.2201476689968078
87,default_credit_card_clients,dp_uniform,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed27182.csv,validation_only,raw_validation_f1,0.0005324591466109,0.5504392708936892,0.2453592866087159,0.3527891449493862,0.24698431845597105,0.6171816126601356,0.541417684138756,0.22067074542659615,0.2201476689968078
87,default_credit_card_clients,dp_uniform,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed27182.csv,validation_only,platt_fixed_0p5,0.5,0.5504483015917734,0.24536020668021546,0.0,0.0,0.0,0.5,0.17152074801462708,0.007577942539602469
87,default_credit_card_clients,dp_uniform,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps1p0_uniform_seed27182.csv,validation_only,platt_validation_f1,0.22230005962559204,0.5504483015917734,0.24536020668021546,0.3527891449493862,0.24698431845597105,0.6171816126601356,0.541417684138756,0.17152074801462708,0.007577942539602469
88,default_credit_card_clients,scheduler,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed27182.csv,validation_only,raw_fixed_0p5,0.5,0.5684876048024607,0.26158323496961783,0.0,0.0,0.0,0.5,0.22067042760082714,0.2201978977433318
88,default_credit_card_clients,scheduler,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed27182.csv,validation_only,raw_validation_f1,0.000511637213517,0.5684876048024607,0.26158323496961783,0.3640193806614704,0.25263157894736843,0.6510926902788244,0.552060361831045,0.22067042760082714,0.2201978977433318
88,default_credit_card_clients,scheduler,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed27182.csv,validation_only,platt_fixed_0p5,0.5,0.5684864759652002,0.26158421418622585,0.0,0.0,0.0,0.5,0.17088953385859684,0.009560171023030905
88,default_credit_card_clients,scheduler,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps1p0_back_loaded_seed27182.csv,validation_only,platt_validation_f1,0.22049293194876454,0.5684864759652002,0.26158421418622585,0.3640193806614704,0.25263157894736843,0.6510926902788244,0.552060361831045,0.17088953385859684,0.009560171023030905
89,default_credit_card_clients,full_ha_dp,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed27182.csv,validation_only,raw_fixed_0p5,0.5,0.5391197746324788,0.23277569469348186,0.0,0.0,0.0,0.5,0.22063489131795358,0.22001595433386306
89,default_credit_card_clients,full_ha_dp,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed27182.csv,validation_only,raw_validation_f1,4.35835971891503e-06,0.5391197746324788,0.23277569469348186,0.36172566371681414,0.22150719729043183,0.9856819894498869,0.5009728158248793,0.22063489131795358,0.22001595433386306
89,default_credit_card_clients,full_ha_dp,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed27182.csv,validation_only,platt_fixed_0p5,0.5,0.5391238061941235,0.23277638840880496,0.0,0.0,0.0,0.5,0.17182834896491675,0.004460941145630207
89,default_credit_card_clients,full_ha_dp,0.1,27182,1.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps1p0_back_loaded_seed27182.csv,validation_only,platt_validation_f1,0.1506581090008438,0.5391238061941235,0.23277638840880496,0.36172566371681414,0.22150719729043183,0.9856819894498869,0.5009728158248793,0.17182834896491675,0.004460941145630207
90,default_credit_card_clients,dp_uniform,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps2p0_uniform_seed42.csv,validation_only,raw_fixed_0p5,0.5,0.6667729655087,0.45605600081093794,0.0,0.0,0.0,0.5,0.21814530467226412,0.21788910713158993
90,default_credit_card_clients,dp_uniform,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps2p0_uniform_seed42.csv,validation_only,raw_validation_f1,0.0043848838528111,0.6667729655087,0.45605600081093794,0.4489977728285078,0.5490196078431373,0.37980406932931426,0.6456050091992174,0.21814530467226412,0.21788910713158993
90,default_credit_card_clients,dp_uniform,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps2p0_uniform_seed42.csv,validation_only,platt_fixed_0p5,0.5,0.6667708690966447,0.4560546484027991,0.0015060240963855422,1.0,0.0007535795026375283,0.5003767897513187,0.15962742655099343,0.07259072439519759
90,default_credit_card_clients,dp_uniform,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps2p0_uniform_seed42.csv,validation_only,platt_validation_f1,0.29756605970389693,0.6667708690966447,0.4560546484027991,0.4489977728285078,0.5490196078431373,0.37980406932931426,0.6456050091992174,0.15962742655099343,0.07259072439519759
91,default_credit_card_clients,scheduler,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps2p0_back_loaded_seed42.csv,validation_only,raw_fixed_0p5,0.5,0.6724978636754844,0.4610203245487623,0.0,0.0,0.0,0.5,0.21841404729232938,0.2182420883472697
91,default_credit_card_clients,scheduler,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps2p0_back_loaded_seed42.csv,validation_only,raw_validation_f1,0.003305515684929,0.6724978636754844,0.4610203245487623,0.4634246015529219,0.50625,0.4272795779954785,0.6544700907311011,0.21841404729232938,0.2182420883472697
91,default_credit_card_clients,scheduler,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps2p0_back_loaded_seed42.csv,validation_only,platt_fixed_0p5,0.5,0.6724943965324699,0.46101856932908475,0.0030075187969924814,0.6666666666666666,0.0015071590052750565,0.5006465818565857,0.15852016487259452,0.07737243108561366
91,default_credit_card_clients,scheduler,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps2p0_back_loaded_seed42.csv,validation_only,platt_validation_f1,0.28927178912484774,0.6724943965324699,0.46101856932908475,0.4634246015529219,0.50625,0.4272795779954785,0.6544700907311011,0.15852016487259452,0.07737243108561366
92,default_credit_card_clients,full_ha_dp,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps2p0_back_loaded_seed42.csv,validation_only,raw_fixed_0p5,0.5,0.7169243829009537,0.4921241515441598,0.4932813177286519,0.5806122448979592,0.4287867370007536,0.6704173359730924,0.17275340101751954,0.13846509896097114
92,default_credit_card_clients,full_ha_dp,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps2p0_back_loaded_seed42.csv,validation_only,raw_validation_f1,0.112500076481384,0.7169243829009537,0.4921241515441598,0.5034435261707989,0.4635383639822448,0.5508666164280331,0.6849132996542049,0.17275340101751954,0.13846509896097114
92,default_credit_card_clients,full_ha_dp,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps2p0_back_loaded_seed42.csv,validation_only,platt_fixed_0p5,0.5,0.7169243829009537,0.4921241515441598,0.38232161874334397,0.6515426497277677,0.2705350414468726,0.6147239726814933,0.1446159862251367,0.02562684266963497
92,default_credit_card_clients,full_ha_dp,0.1,42,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps2p0_back_loaded_seed42.csv,validation_only,platt_validation_f1,0.20172264577108465,0.7169243829009537,0.4921241515441598,0.5034435261707989,0.4635383639822448,0.5508666164280331,0.6849132996542049,0.1446159862251367,0.02562684266963497
93,default_credit_card_clients,dp_uniform,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps2p0_uniform_seed123.csv,validation_only,raw_fixed_0p5,0.5,0.5969727648659401,0.33359771206701094,0.0,0.0,0.0,0.5,0.22040692598270054,0.2199743360170714
93,default_credit_card_clients,dp_uniform,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps2p0_uniform_seed123.csv,validation_only,raw_validation_f1,0.0003093093950522,0.5969727648659401,0.33359771206701094,0.36728679314790935,0.24305216967333007,0.7513187641296156,0.5434316910740096,0.22040692598270054,0.2199743360170714
93,default_credit_card_clients,dp_uniform,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps2p0_uniform_seed123.csv,validation_only,platt_fixed_0p5,0.5,0.5969732486533375,0.3335977142267283,0.0,0.0,0.0,0.5,0.16917028803518946,0.03660583783297579
93,default_credit_card_clients,dp_uniform,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps2p0_uniform_seed123.csv,validation_only,platt_validation_f1,0.19870659320804562,0.5969732486533375,0.3335977142267283,0.36728679314790935,0.24305216967333007,0.7513187641296156,0.5434316910740096,0.16917028803518946,0.03660583783297579
94,default_credit_card_clients,scheduler,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps2p0_back_loaded_seed123.csv,validation_only,raw_fixed_0p5,0.5,0.6196432035691899,0.3706413504534499,0.0,0.0,0.0,0.5,0.22041811348935178,0.22005567729493625
94,default_credit_card_clients,scheduler,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps2p0_back_loaded_seed123.csv,validation_only,raw_validation_f1,0.0018211520254488,0.6196432035691899,0.3706413504534499,0.36318816762530814,0.3992773261065944,0.33308214016578747,0.5953876354584555,0.22041811348935178,0.22005567729493625
94,default_credit_card_clients,scheduler,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps2p0_back_loaded_seed123.csv,validation_only,platt_fixed_0p5,0.5,0.6196341728711057,0.3706407800338535,0.0,0.0,0.0,0.5,0.16705706724819322,0.0535529635149442
94,default_credit_card_clients,scheduler,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_scheduler_eps2p0_back_loaded_seed123.csv,validation_only,platt_validation_f1,0.2808339227835151,0.6196341728711057,0.3706407800338535,0.36318816762530814,0.3992773261065944,0.33308214016578747,0.5953876354584555,0.16705706724819322,0.0535529635149442
95,default_credit_card_clients,full_ha_dp,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps2p0_back_loaded_seed123.csv,validation_only,raw_fixed_0p5,0.5,0.6102657911834908,0.3660625970339736,0.0,0.0,0.0,0.5,0.16860215213951005,0.01992347929690632
95,default_credit_card_clients,full_ha_dp,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps2p0_back_loaded_seed123.csv,validation_only,raw_validation_f1,0.23788392247199,0.6102657911834908,0.3660625970339736,0.3684913217623498,0.45,0.3119819140919367,0.6018501481437643,0.16860215213951005,0.01992347929690632
95,default_credit_card_clients,full_ha_dp,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps2p0_back_loaded_seed123.csv,validation_only,platt_fixed_0p5,0.5,0.6102657911834908,0.3660625970339736,0.006001500375093774,0.6666666666666666,0.003014318010550113,0.5012931637131715,0.16639229745174428,0.05905615084798318
95,default_credit_card_clients,full_ha_dp,0.1,123,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_full_ha_dp_eps2p0_back_loaded_seed123.csv,validation_only,platt_validation_f1,0.2997205005107018,0.6102657911834908,0.3660625970339736,0.3684913217623498,0.45,0.3119819140919367,0.6018501481437643,0.16639229745174428,0.05905615084798318
96,default_credit_card_clients,dp_uniform,0.1,2026,2.0,results/predictions/default_credit_ha_dp_fedavg_noniid_alpha0p1_EPS_dp_uniform_eps2p0_uniform_seed2026.csv,validation_only,raw_fixed_0p5,0.5,0.6882359514993459,0.45685670664146105,0.0,0.0,0.0,0.5,0.219222672288192,0.21890994660548055
